transaction_id,player_id,transaction_date,transaction_type,amount,payment_method,notes
5929,101019.0,2026-01-06,deposit,37.97,Bank Transfer,
5930,101019.0,2026-01-19,withdrawal,93.47,Crypto,
5931,101019.0,2026-01-19,withdrawal,33.49,E-Wallet,
5932,101019.0,2026-01-19,deposit,65.94,E-Wallet,
5933,101020.0,2026-03-17,deposit,67.45,Bank Transfer,
5934,101020.0,2026-03-17,deposit,128.1,E-Wallet,
5935,101020.0,2026-03-17,deposit,175.96,Crypto,
5936,101020.0,2026-03-17,withdrawal,117.76,E-Wallet,
5937,101020.0,2026-03-31,deposit,264.9,Crypto,
5938,101021.0,2026-03-12,withdrawal,9.4,E-Wallet,
5939,101021.0,2026-03-28,deposit,76.78,Bank Transfer,
5940,101022.0,2026-01-08,withdrawal,170.89,Crypto,
5941,101022.0,2026-01-12,deposit,289.58,E-Wallet,
5942,101022.0,2026-01-17,deposit,88.22,E-Wallet,
5943,101022.0,2026-01-23,deposit,15.93,Card,
5944,101022.0,2026-01-25,withdrawal,62.91,Bank Transfer,
5945,101022.0,2026-01-25,deposit,74.19,Bank Transfer,
5946,101022.0,2026-01-30,deposit,86.12,Crypto,
5947,101022.0,2026-02-06,deposit,58.92,Bank Transfer,
5948,101022.0,2026-02-06,deposit,67.55,E-Wallet,
5949,101023.0,2026-02-10,withdrawal,108.85,Card,
5950,101023.0,2026-02-10,deposit,207.48,Crypto,
5951,101023.0,2026-02-10,deposit,191.71,Card,
5952,101023.0,2026-02-25,deposit,24.47,Crypto,
5953,101023.0,2026-02-28,deposit,151.63,Crypto,
5954,101023.0,2026-03-20,withdrawal,79.06,Bank Transfer,
5955,101023.0,2026-03-20,deposit,39.84,Card,
5956,101024.0,2026-01-09,deposit,39.11,Card,
5957,101024.0,2026-01-25,deposit,122.46,E-Wallet,
5958,101024.0,2026-01-27,withdrawal,48.26,Crypto,
5959,101025.0,2026-01-03,withdrawal,53.98,Bank Transfer,
5960,101025.0,2026-01-08,deposit,96.41,Card,
5961,101025.0,2026-01-10,deposit,115.18,Crypto,
5962,101025.0,2026-01-11,deposit,45.12,E-Wallet,
5963,101025.0,2026-01-11,deposit,31.19,Bank Transfer,
5964,101025.0,2026-01-12,deposit,155.79,Card,
5965,101025.0,2026-01-14,deposit,167.28,Bank Transfer,
5966,101025.0,2026-01-14,withdrawal,68.5,E-Wallet,
5967,101025.0,2026-01-18,deposit,130.62,Bank Transfer,
5968,101025.0,2026-01-22,deposit,64.89,Bank Transfer,
5969,101025.0,2026-02-04,deposit,31.86,Card,
5970,101025.0,2026-02-05,deposit,58.57,Card,
5971,101025.0,2026-02-05,withdrawal,26.66,Crypto,
5972,101025.0,2026-02-06,deposit,30.5,E-Wallet,
5973,101025.0,2026-02-06,withdrawal,58.12,Bank Transfer,
5974,101025.0,2026-02-08,withdrawal,5.0,Bank Transfer,
5975,101025.0,2026-02-09,deposit,108.07,Crypto,
5976,101025.0,2026-02-10,deposit,146.26,Crypto,
5977,101025.0,2026-02-10,withdrawal,19.79,E-Wallet,
5978,101025.0,2026-02-11,deposit,19.98,E-Wallet,
5979,101025.0,2026-02-13,deposit,64.25,E-Wallet,
5980,101025.0,2026-02-18,withdrawal,32.2,Bank Transfer,
5981,101026.0,2026-01-16,deposit,96.81,Card,
5982,101026.0,2026-01-21,deposit,21.06,Crypto,
5983,101026.0,2026-01-28,deposit,27.48,Card,
5984,101026.0,2026-02-09,deposit,34.17,Card,
5985,101026.0,2026-02-09,deposit,22.26,Bank Transfer,
5986,101026.0,2026-02-14,deposit,416.98,Bank Transfer,
5987,101026.0,2026-02-20,deposit,77.61,Bank Transfer,
5988,101026.0,2026-02-20,withdrawal,70.79,Card,
5989,101027.0,2026-01-18,withdrawal,47.62,Crypto,
5990,101027.0,2026-01-22,deposit,197.69,Crypto,
5991,101027.0,2026-01-27,deposit,124.87,Crypto,
5992,101027.0,2026-01-27,deposit,31.62,E-Wallet,
5993,101027.0,2026-02-16,deposit,84.05,Card,
5994,101027.0,2026-02-16,deposit,165.23,Card,
5995,101029.0,2026-01-06,withdrawal,80.05,E-Wallet,
5996,101029.0,2026-01-11,deposit,91.63,E-Wallet,
5997,101029.0,2026-01-11,deposit,40.83,Bank Transfer,
5998,101029.0,2026-01-19,deposit,55.78,E-Wallet,
5999,101029.0,2026-02-03,deposit,22.35,E-Wallet,
6000,101029.0,2026-02-13,deposit,37.48,Bank Transfer,
6001,101029.0,2026-02-19,deposit,124.34,Bank Transfer,
6002,101029.0,2026-02-19,withdrawal,69.11,E-Wallet,
6003,101029.0,2026-02-28,deposit,67.41,Card,
6004,101029.0,2026-03-06,deposit,202.79,E-Wallet,
6005,101029.0,2026-03-08,deposit,120.52,Bank Transfer,
6006,101029.0,2026-03-20,deposit,10.0,Card,
6007,101029.0,2026-03-24,deposit,68.66,Card,
6008,101030.0,2026-01-01,deposit,44.72,Card,
6009,101032.0,2026-01-06,deposit,641.34,E-Wallet,
6010,101032.0,2026-01-06,withdrawal,102.2,E-Wallet,
6011,101032.0,2026-01-08,deposit,676.3,Crypto,
6012,101032.0,2026-01-10,deposit,368.36,Card,
6013,101032.0,2026-01-12,withdrawal,88.7,Crypto,
6014,101032.0,2026-01-13,deposit,826.08,Crypto,
6015,101032.0,2026-01-19,deposit,351.71,Crypto,
6016,101032.0,2026-01-19,withdrawal,10.36,Bank Transfer,
6017,101032.0,2026-01-23,withdrawal,94.93,Card,
6018,101032.0,2026-01-24,deposit,240.82,Crypto,
6019,101032.0,2026-01-24,deposit,622.55,Card,
6020,101032.0,2026-01-24,deposit,480.95,Crypto,
6021,101032.0,2026-01-26,deposit,556.9,E-Wallet,
6022,101032.0,2026-01-27,deposit,55.24,Card,
6023,101032.0,2026-01-29,deposit,182.03,Bank Transfer,
6024,101032.0,2026-02-02,withdrawal,194.92,E-Wallet,
6025,101032.0,2026-02-06,deposit,267.86,Bank Transfer,
6026,101032.0,2026-02-06,withdrawal,233.51,E-Wallet,
6027,101032.0,2026-02-12,deposit,202.47,Card,
6028,101032.0,2026-02-12,withdrawal,249.48,Crypto,
6029,101032.0,2026-02-15,withdrawal,290.34,Crypto,
6030,101032.0,2026-02-17,deposit,328.17,Crypto,
6031,101032.0,2026-02-18,deposit,784.76,Crypto,
6032,101032.0,2026-02-18,withdrawal,23.3,Card,
6033,101032.0,2026-02-20,deposit,498.39,Card,
6034,101032.0,2026-02-24,deposit,81.48,Crypto,
6035,101032.0,2026-02-26,deposit,1161.02,E-Wallet,
6036,101032.0,2026-03-02,deposit,199.21,E-Wallet,
6037,101032.0,2026-03-17,deposit,1191.33,E-Wallet,
6038,101032.0,2026-03-18,deposit,88.44,Bank Transfer,
6039,101032.0,2026-03-25,deposit,342.07,Crypto,
6040,101032.0,2026-03-28,withdrawal,413.82,E-Wallet,
6041,101033.0,2026-01-29,deposit,24.35,E-Wallet,
6042,101033.0,2026-02-10,deposit,74.62,Bank Transfer,
6043,101033.0,2026-02-14,deposit,31.28,Bank Transfer,
6044,101033.0,2026-02-15,deposit,390.42,Bank Transfer,
6045,101033.0,2026-02-16,deposit,201.36,Crypto,
6046,101034.0,2026-01-01,deposit,65.34,Card,
6047,101035.0,2026-02-03,deposit,77.07,Crypto,
6048,101035.0,2026-03-24,deposit,165.73,E-Wallet,
6049,101035.0,2026-03-29,deposit,75.34,Card,
6050,101036.0,2026-01-27,deposit,64.82,Card,
6051,101036.0,2026-01-27,withdrawal,60.65,E-Wallet,
6052,101036.0,2026-03-04,deposit,45.68,Bank Transfer,
6053,101037.0,2026-01-14,withdrawal,121.77,Crypto,
6054,101037.0,2026-03-09,deposit,38.45,Card,
6055,101038.0,2026-01-08,withdrawal,108.7,Card,
6056,101038.0,2026-01-15,deposit,85.25,E-Wallet,
6057,101038.0,2026-01-29,deposit,113.75,Crypto,
6058,101038.0,2026-02-03,deposit,41.68,Bank Transfer,
6059,101039.0,2026-01-01,deposit,39.6,Card,
6060,101039.0,2026-01-01,deposit,99.91,Bank Transfer,
6061,101039.0,2026-01-01,withdrawal,62.7,Bank Transfer,
6062,101039.0,2026-01-07,deposit,73.15,Bank Transfer,
6063,101039.0,2026-01-31,deposit,60.89,E-Wallet,
6064,101039.0,2026-02-02,deposit,10.0,E-Wallet,
6065,101039.0,2026-02-06,deposit,62.75,Bank Transfer,
6066,101039.0,2026-02-06,deposit,122.93,Crypto,
6067,101039.0,2026-02-16,deposit,116.95,Card,
6068,101039.0,2026-02-21,deposit,126.13,Bank Transfer,
6069,101039.0,2026-03-13,deposit,159.29,Crypto,
6070,101039.0,2026-03-15,withdrawal,12.96,Crypto,
6071,101039.0,2026-03-15,deposit,50.72,Crypto,
6072,101039.0,2026-03-15,withdrawal,58.13,Card,
6073,101039.0,2026-03-16,deposit,10.0,E-Wallet,
6074,101039.0,2026-03-30,deposit,51.97,Card,
6075,101040.0,2026-01-14,deposit,41.19,Card,
6076,101040.0,2026-01-27,withdrawal,21.65,Card,
6077,101040.0,2026-02-02,deposit,39.84,Bank Transfer,
6078,101040.0,2026-02-09,deposit,68.47,Crypto,
6079,101040.0,2026-02-10,deposit,152.11,E-Wallet,
6080,101040.0,2026-02-11,withdrawal,48.29,E-Wallet,
6081,101040.0,2026-02-15,deposit,139.0,Bank Transfer,
6082,101040.0,2026-02-15,withdrawal,41.44,E-Wallet,
6083,101040.0,2026-02-21,deposit,81.2,Card,
6084,101040.0,2026-02-27,withdrawal,104.55,Crypto,
6085,101040.0,2026-03-03,deposit,211.76,Bank Transfer,
6086,101040.0,2026-03-03,withdrawal,42.76,Card,
6087,101040.0,2026-03-06,withdrawal,152.08,Crypto,
6088,101040.0,2026-03-06,withdrawal,36.94,E-Wallet,
6089,101040.0,2026-03-07,deposit,81.6,Bank Transfer,
6090,101040.0,2026-03-14,withdrawal,95.17,E-Wallet,
6091,101040.0,2026-03-14,deposit,100.39,Crypto,
6092,101040.0,2026-03-14,withdrawal,53.88,Bank Transfer,
6093,101040.0,2026-03-14,deposit,107.75,Card,
6094,101040.0,2026-03-14,withdrawal,15.85,Crypto,
6095,101040.0,2026-03-17,withdrawal,10.0,E-Wallet,
6096,101040.0,2026-03-19,withdrawal,7.32,Card,
6097,101040.0,2026-03-27,deposit,89.79,Card,
6098,101041.0,2026-01-23,withdrawal,119.2,Card,
6099,101041.0,2026-01-23,withdrawal,74.57,Crypto,
6100,101041.0,2026-02-20,deposit,114.55,Crypto,
6101,101041.0,2026-02-24,withdrawal,33.74,E-Wallet,
6102,101041.0,2026-02-24,deposit,127.99,Card,
6103,101041.0,2026-02-28,deposit,30.08,E-Wallet,
6104,101041.0,2026-03-26,deposit,66.98,Bank Transfer,
6105,101042.0,2026-01-07,deposit,117.0,E-Wallet,
6106,101042.0,2026-01-17,deposit,263.51,Bank Transfer,
6107,101042.0,2026-01-30,deposit,26.26,Crypto,
6108,101042.0,2026-02-06,deposit,171.45,Bank Transfer,
6109,101043.0,2026-01-04,deposit,46.55,Card,
6110,101043.0,2026-01-24,deposit,120.79,Card,
6111,101044.0,2026-01-07,withdrawal,358.8,Bank Transfer,
6112,101044.0,2026-01-12,withdrawal,22.09,Bank Transfer,
6113,101044.0,2026-01-13,deposit,443.7,Crypto,
6114,101044.0,2026-01-15,deposit,312.85,Bank Transfer,
6115,101044.0,2026-01-16,deposit,71.3,Card,
6116,101044.0,2026-01-16,withdrawal,241.47,E-Wallet,
6117,101044.0,2026-01-18,deposit,310.15,Card,
6118,101044.0,2026-01-18,withdrawal,90.64,E-Wallet,
6119,101044.0,2026-01-18,withdrawal,207.68,Card,
6120,101044.0,2026-01-19,deposit,262.98,E-Wallet,
6121,101044.0,2026-01-24,deposit,420.38,Card,
6122,101044.0,2026-01-24,withdrawal,128.42,Bank Transfer,
6123,101044.0,2026-01-26,deposit,600.8,Crypto,
6124,101044.0,2026-01-30,deposit,659.81,Bank Transfer,
6125,101044.0,2026-02-06,deposit,544.77,Bank Transfer,
6126,101044.0,2026-02-07,withdrawal,139.53,Bank Transfer,
6127,101044.0,2026-02-14,deposit,549.86,Crypto,
6128,101044.0,2026-02-19,deposit,629.77,Crypto,
6129,101044.0,2026-02-20,deposit,100.19,Card,
6130,101044.0,2026-02-22,withdrawal,97.2,Card,
6131,101044.0,2026-02-23,deposit,205.31,E-Wallet,
6132,101044.0,2026-02-27,withdrawal,193.1,E-Wallet,
6133,101044.0,2026-02-27,deposit,315.67,E-Wallet,
6134,101044.0,2026-02-27,withdrawal,183.5,E-Wallet,
6135,101044.0,2026-03-05,deposit,630.15,Card,
6136,101044.0,2026-03-06,deposit,1471.3,Card,
6137,101044.0,2026-03-07,deposit,2140.85,Card,
6138,101044.0,2026-03-08,withdrawal,77.26,E-Wallet,
6139,101044.0,2026-03-09,deposit,529.15,Card,
6140,101044.0,2026-03-13,withdrawal,685.9,Bank Transfer,
6141,101044.0,2026-03-15,deposit,1122.14,Card,
6142,101044.0,2026-03-20,deposit,834.98,Card,
6143,101044.0,2026-03-21,withdrawal,260.39,E-Wallet,
6144,101044.0,2026-03-22,deposit,478.83,Bank Transfer,
6145,101044.0,2026-03-22,withdrawal,79.48,Bank Transfer,
6146,101044.0,2026-03-24,deposit,50.85,Card,
6147,101044.0,2026-03-25,deposit,1158.16,Card,
6148,101045.0,2026-01-01,deposit,363.23,E-Wallet,
6149,101045.0,2026-01-01,withdrawal,33.33,E-Wallet,
6150,101045.0,2026-01-06,deposit,396.46,E-Wallet,
6151,101045.0,2026-01-07,deposit,430.2,Crypto,
6152,101045.0,2026-01-07,deposit,695.89,Crypto,
6153,101045.0,2026-01-07,deposit,65.3,E-Wallet,
6154,101045.0,2026-02-07,deposit,268.47,Bank Transfer,
6155,101045.0,2026-02-10,deposit,65.7,Crypto,
6156,101045.0,2026-02-12,deposit,717.37,Bank Transfer,
6157,101045.0,2026-02-13,deposit,185.0,E-Wallet,
6158,101045.0,2026-02-13,deposit,1053.68,E-Wallet,
6159,101045.0,2026-02-13,deposit,493.94,Bank Transfer,
6160,101045.0,2026-02-15,deposit,205.06,Card,
6161,101045.0,2026-02-16,deposit,231.74,Crypto,
6162,101045.0,2026-02-17,deposit,69.86,Bank Transfer,
6163,101045.0,2026-02-18,deposit,1081.12,Card,
6164,101045.0,2026-02-24,deposit,116.79,E-Wallet,
6165,101045.0,2026-03-04,deposit,70.04,Crypto,
6166,101045.0,2026-03-05,deposit,313.92,E-Wallet,
6167,101045.0,2026-03-06,deposit,248.97,Card,
6168,101045.0,2026-03-08,deposit,1395.5,Bank Transfer,
6169,101045.0,2026-03-08,withdrawal,84.12,E-Wallet,
6170,101045.0,2026-03-09,deposit,667.47,E-Wallet,
6171,101045.0,2026-03-10,withdrawal,619.26,Bank Transfer,
6172,101045.0,2026-03-10,withdrawal,89.97,Crypto,
6173,101045.0,2026-03-11,deposit,312.02,E-Wallet,
6174,101045.0,2026-03-16,deposit,716.02,E-Wallet,
6175,101045.0,2026-03-18,deposit,672.99,E-Wallet,
6176,101045.0,2026-03-31,withdrawal,79.65,Crypto,
6177,101046.0,2026-03-02,deposit,119.35,Crypto,
6178,101046.0,2026-03-20,deposit,11.05,E-Wallet,
6179,101047.0,2026-01-07,deposit,53.2,Crypto,
6180,101047.0,2026-01-22,deposit,177.36,E-Wallet,
6181,101047.0,2026-01-29,deposit,145.19,Bank Transfer,
6182,101047.0,2026-02-11,deposit,29.48,Crypto,
6183,101047.0,2026-02-12,deposit,121.11,Card,
6184,101047.0,2026-02-12,deposit,121.83,Card,
6185,101047.0,2026-02-22,deposit,108.57,Crypto,
6186,101047.0,2026-03-17,deposit,39.1,Crypto,
6187,101048.0,2026-02-11,deposit,17.43,Bank Transfer,
6188,101049.0,2026-01-04,deposit,89.03,E-Wallet,
6189,101052.0,2026-01-03,deposit,36.66,Crypto,
6190,101052.0,2026-01-20,deposit,42.07,Crypto,
6191,101052.0,2026-01-27,deposit,31.97,E-Wallet,
6192,101052.0,2026-01-28,deposit,10.0,Crypto,
6193,101052.0,2026-02-11,deposit,107.03,Card,
6194,101052.0,2026-02-14,deposit,179.77,Card,
6195,101052.0,2026-02-14,deposit,95.15,E-Wallet,
6196,101052.0,2026-02-16,deposit,91.01,E-Wallet,
6197,101052.0,2026-02-16,withdrawal,128.96,Bank Transfer,
6198,101052.0,2026-03-10,deposit,47.95,Card,
6199,101052.0,2026-03-10,withdrawal,28.59,Bank Transfer,
6200,101052.0,2026-03-27,deposit,64.28,Card,
6201,101053.0,2026-02-28,withdrawal,57.67,E-Wallet,
6202,101054.0,2026-03-19,deposit,13.57,E-Wallet,
6203,101055.0,2026-01-07,deposit,53.98,Bank Transfer,
6204,101055.0,2026-02-05,deposit,129.26,E-Wallet,
6205,101055.0,2026-02-12,deposit,24.71,Crypto,
6206,101055.0,2026-02-13,deposit,110.96,Bank Transfer,
6207,101055.0,2026-02-13,withdrawal,20.57,Crypto,
6208,101055.0,2026-02-19,deposit,43.02,Crypto,
6209,101055.0,2026-02-25,deposit,17.23,Crypto,
6210,101055.0,2026-03-01,deposit,206.43,E-Wallet,
6211,101055.0,2026-03-19,withdrawal,34.26,Bank Transfer,
6212,101055.0,2026-03-21,withdrawal,58.64,Bank Transfer,
6213,101055.0,2026-03-22,deposit,56.05,Bank Transfer,
6214,101055.0,2026-03-25,deposit,132.32,Crypto,
6215,101056.0,2026-01-17,deposit,134.52,Bank Transfer,
6216,101056.0,2026-01-30,deposit,95.89,Crypto,
6217,101056.0,2026-02-23,deposit,81.65,Crypto,
6218,101057.0,2026-01-01,withdrawal,19.77,E-Wallet,
6219,101057.0,2026-01-03,withdrawal,151.58,Bank Transfer,
6220,101057.0,2026-01-14,withdrawal,17.12,Card,
6221,101057.0,2026-01-14,withdrawal,31.78,E-Wallet,
6222,101057.0,2026-01-14,deposit,17.48,Card,
6223,101057.0,2026-01-14,withdrawal,103.12,Card,
6224,101057.0,2026-03-04,deposit,240.3,Crypto,
6225,101058.0,2026-02-18,withdrawal,107.48,Card,
6226,101059.0,2026-01-29,withdrawal,133.23,E-Wallet,
6227,101059.0,2026-02-17,deposit,325.23,Bank Transfer,
6228,101060.0,2026-01-28,deposit,47.51,Crypto,
6229,101060.0,2026-01-28,withdrawal,51.82,Bank Transfer,
6230,101060.0,2026-02-01,deposit,103.37,Card,
6231,101060.0,2026-02-17,withdrawal,24.16,Bank Transfer,
6232,101061.0,2026-02-09,deposit,52.76,E-Wallet,
6233,101062.0,2026-01-16,deposit,14.07,E-Wallet,
6234,101062.0,2026-02-03,deposit,129.56,Card,
6235,101063.0,2026-01-13,deposit,24.81,Bank Transfer,
6236,101063.0,2026-01-17,deposit,52.84,Card,
6237,101063.0,2026-02-03,deposit,101.74,Card,
6238,101063.0,2026-02-03,withdrawal,40.92,Bank Transfer,
6239,101063.0,2026-03-17,deposit,24.23,E-Wallet,
6240,101064.0,2026-02-22,deposit,79.38,Bank Transfer,
6241,101064.0,2026-03-02,deposit,77.66,E-Wallet,
6242,101065.0,2026-02-03,withdrawal,63.02,Bank Transfer,
6243,101065.0,2026-03-17,deposit,33.43,Crypto,
6244,101065.0,2026-03-17,deposit,10.25,E-Wallet,
6245,101066.0,2026-01-06,deposit,38.75,Card,
6246,101066.0,2026-01-26,deposit,64.91,Card,
6247,101066.0,2026-03-14,deposit,123.49,Crypto,
6248,101067.0,2026-01-12,deposit,65.94,Card,
6249,101067.0,2026-01-12,deposit,10.0,Bank Transfer,
6250,101067.0,2026-02-08,deposit,47.71,Crypto,
6251,101068.0,2026-02-02,deposit,186.68,Bank Transfer,
6252,101068.0,2026-03-27,deposit,125.36,Bank Transfer,
6253,101068.0,2026-03-27,deposit,82.57,Bank Transfer,
6254,101069.0,2026-01-02,deposit,41.4,E-Wallet,
6255,101069.0,2026-01-06,withdrawal,47.41,E-Wallet,
6256,101069.0,2026-01-16,withdrawal,36.71,Card,
6257,101069.0,2026-01-16,deposit,115.49,E-Wallet,
6258,101069.0,2026-01-16,withdrawal,27.5,Bank Transfer,
6259,101069.0,2026-01-17,deposit,57.62,Bank Transfer,
6260,101069.0,2026-01-26,deposit,267.96,Crypto,
6261,101069.0,2026-01-27,withdrawal,39.88,Bank Transfer,
6262,101069.0,2026-02-01,deposit,35.02,Card,
6263,101069.0,2026-02-05,withdrawal,213.67,Crypto,
6264,101069.0,2026-02-07,deposit,30.69,E-Wallet,
6265,101069.0,2026-03-02,deposit,110.34,E-Wallet,
6266,101069.0,2026-03-02,deposit,64.35,E-Wallet,
6267,101069.0,2026-03-13,withdrawal,38.33,Bank Transfer,
6268,101069.0,2026-03-15,deposit,161.98,Bank Transfer,
6269,101069.0,2026-03-15,withdrawal,63.87,Card,
6270,101069.0,2026-03-17,deposit,80.73,E-Wallet,
6271,101069.0,2026-03-17,withdrawal,147.49,Crypto,
6272,101069.0,2026-03-19,deposit,111.88,E-Wallet,
6273,101069.0,2026-03-30,deposit,196.62,Card,
6274,101069.0,2026-03-30,withdrawal,47.09,Card,
6275,101070.0,2026-01-28,deposit,19.17,E-Wallet,
6276,101070.0,2026-02-03,deposit,27.7,Crypto,
6277,101070.0,2026-02-17,deposit,22.34,Card,
6278,101070.0,2026-02-17,withdrawal,60.4,Crypto,
6279,101070.0,2026-02-17,deposit,108.67,Crypto,
6280,101071.0,2026-02-11,deposit,46.85,Bank Transfer,
6281,101072.0,2026-01-01,withdrawal,163.76,Crypto,
6282,101072.0,2026-01-03,deposit,35.41,Card,
6283,101072.0,2026-01-03,withdrawal,131.83,Crypto,
6284,101072.0,2026-01-09,deposit,104.31,Crypto,
6285,101072.0,2026-01-10,deposit,46.89,Crypto,
6286,101072.0,2026-01-20,deposit,41.58,Crypto,
6287,101072.0,2026-01-21,deposit,144.16,Card,
6288,101072.0,2026-01-21,withdrawal,18.35,Card,
6289,101072.0,2026-01-28,deposit,110.84,E-Wallet,
6290,101072.0,2026-02-01,deposit,57.39,Bank Transfer,
6291,101072.0,2026-03-01,deposit,57.24,Crypto,
6292,101072.0,2026-03-05,deposit,12.92,E-Wallet,
6293,101072.0,2026-03-05,deposit,180.58,Crypto,
6294,101072.0,2026-03-05,deposit,50.04,E-Wallet,
6295,101072.0,2026-03-05,deposit,35.93,Bank Transfer,
6296,101072.0,2026-03-08,deposit,58.99,Card,
6297,101072.0,2026-03-15,deposit,29.09,Bank Transfer,
6298,101072.0,2026-03-22,deposit,62.77,Crypto,
6299,101072.0,2026-03-22,withdrawal,25.93,Card,
6300,101072.0,2026-03-26,deposit,97.05,E-Wallet,
6301,101072.0,2026-03-27,deposit,81.08,E-Wallet,
6302,101072.0,2026-03-28,deposit,62.0,E-Wallet,
6303,101073.0,2026-02-01,deposit,65.27,Crypto,
6304,101073.0,2026-02-02,withdrawal,34.59,E-Wallet,
6305,101073.0,2026-02-16,deposit,80.09,Bank Transfer,
6306,101073.0,2026-03-23,deposit,41.07,Card,
6307,101073.0,2026-03-25,deposit,44.37,Bank Transfer,
6308,101074.0,2026-01-21,deposit,85.29,Card,
6309,101074.0,2026-02-20,deposit,10.0,E-Wallet,
6310,101074.0,2026-03-01,withdrawal,60.47,Crypto,
6311,101074.0,2026-03-05,withdrawal,22.57,Card,
6312,101074.0,2026-03-11,withdrawal,64.57,Crypto,
6313,101074.0,2026-03-26,deposit,158.31,Crypto,
6314,101074.0,2026-03-30,deposit,53.01,Bank Transfer,
6315,101075.0,2026-01-07,deposit,79.31,Bank Transfer,
6316,101075.0,2026-01-07,deposit,133.56,Card,
6317,101075.0,2026-01-07,withdrawal,99.19,E-Wallet,
6318,101075.0,2026-01-18,deposit,48.3,Bank Transfer,
6319,101075.0,2026-01-22,deposit,162.48,Card,
6320,101075.0,2026-01-22,withdrawal,19.24,Card,
6321,101075.0,2026-01-23,withdrawal,138.85,Bank Transfer,
6322,101075.0,2026-01-25,deposit,54.52,Bank Transfer,
6323,101075.0,2026-01-25,withdrawal,48.76,Crypto,
6324,101075.0,2026-01-30,withdrawal,27.35,E-Wallet,
6325,101075.0,2026-02-07,deposit,24.34,Crypto,
6326,101075.0,2026-02-15,deposit,90.95,Bank Transfer,
6327,101075.0,2026-02-19,withdrawal,23.86,Crypto,
6328,101075.0,2026-02-19,deposit,38.06,Crypto,
6329,101076.0,2026-01-03,withdrawal,73.43,Card,
6330,101076.0,2026-01-03,withdrawal,5.0,Bank Transfer,
6331,101076.0,2026-01-04,deposit,17.36,E-Wallet,
6332,101076.0,2026-01-05,deposit,48.99,Card,
6333,101076.0,2026-01-05,deposit,44.12,E-Wallet,
6334,101076.0,2026-01-21,withdrawal,33.77,Crypto,
6335,101076.0,2026-01-24,deposit,79.38,E-Wallet,
6336,101076.0,2026-01-25,deposit,180.24,Crypto,
6337,101076.0,2026-01-25,deposit,122.72,Bank Transfer,
6338,101076.0,2026-01-25,withdrawal,33.65,Card,
6339,101076.0,2026-01-30,deposit,74.22,E-Wallet,
6340,101076.0,2026-01-31,withdrawal,66.27,Bank Transfer,
6341,101076.0,2026-02-01,deposit,97.01,E-Wallet,
6342,101076.0,2026-02-03,deposit,36.32,Card,
6343,101076.0,2026-02-05,withdrawal,23.46,E-Wallet,
6344,101076.0,2026-02-09,deposit,88.32,Card,
6345,101076.0,2026-02-12,deposit,54.08,E-Wallet,
6346,101076.0,2026-02-16,deposit,18.09,Crypto,
6347,101076.0,2026-02-19,deposit,43.27,E-Wallet,
6348,101077.0,2026-01-02,deposit,190.12,E-Wallet,
6349,101077.0,2026-01-02,deposit,885.04,Card,
6350,101077.0,2026-01-03,withdrawal,97.5,Crypto,
6351,101077.0,2026-01-03,deposit,330.03,Crypto,
6352,101077.0,2026-01-03,deposit,288.45,E-Wallet,
6353,101077.0,2026-01-05,deposit,341.35,Card,
6354,101077.0,2026-01-07,deposit,350.41,E-Wallet,
6355,101077.0,2026-01-10,deposit,445.52,Crypto,
6356,101077.0,2026-01-15,deposit,87.86,Crypto,
6357,101077.0,2026-01-15,deposit,1910.67,Card,
6358,101077.0,2026-01-15,deposit,818.09,Card,
6359,101077.0,2026-01-15,deposit,239.83,Card,
6360,101077.0,2026-01-17,withdrawal,662.0,Crypto,
6361,101077.0,2026-01-19,deposit,603.31,Bank Transfer,
6362,101077.0,2026-01-30,deposit,469.88,Crypto,
6363,101077.0,2026-02-01,deposit,428.8,Bank Transfer,
6364,101077.0,2026-02-04,deposit,389.44,Bank Transfer,
6365,101077.0,2026-02-04,withdrawal,163.49,Crypto,
6366,101077.0,2026-02-11,deposit,422.46,Crypto,
6367,101077.0,2026-02-13,withdrawal,145.76,Bank Transfer,
6368,101077.0,2026-02-18,deposit,199.9,Crypto,
6369,101077.0,2026-02-22,deposit,667.16,Card,
6370,101077.0,2026-02-25,deposit,74.8,E-Wallet,
6371,101077.0,2026-03-04,deposit,632.92,Crypto,
6372,101077.0,2026-03-06,withdrawal,192.15,Bank Transfer,
6373,101077.0,2026-03-15,deposit,420.08,E-Wallet,
6374,101077.0,2026-03-17,deposit,1220.99,Bank Transfer,
6375,101077.0,2026-03-20,deposit,33.57,E-Wallet,
6376,101077.0,2026-03-20,withdrawal,117.99,Bank Transfer,
6377,101077.0,2026-03-22,deposit,596.11,Bank Transfer,
6378,101077.0,2026-03-22,deposit,157.93,Crypto,
6379,101077.0,2026-03-23,deposit,163.63,Card,
6380,101077.0,2026-03-30,deposit,581.5,E-Wallet,
6381,101077.0,2026-03-31,withdrawal,37.83,Card,
6382,101078.0,2026-01-01,withdrawal,59.35,Crypto,
6383,101078.0,2026-01-15,deposit,269.78,Card,
6384,101078.0,2026-01-26,deposit,277.86,Crypto,
6385,101078.0,2026-03-14,deposit,118.19,Card,
6386,101078.0,2026-03-14,deposit,114.75,Card,
6387,101079.0,2026-02-21,deposit,236.74,E-Wallet,
6388,101079.0,2026-02-25,withdrawal,92.05,Crypto,
