session_id,player_id,activity_date,game_type,session_minutes,stake_amount,win_amount
14263,100875,2026-01-15,Slots,26,149.36,130.92
14264,100875,2026-01-17,Poker,16,184.98,209.07
14265,100875,2026-01-19,Sportsbook,97,52.44,51.07
14266,100875,2026-02-01,Slots,25,75.1,76.36
14267,100875,2026-02-11,Slots,12,112.56,82.01
14268,100875,2026-02-13,Slots,12,137.0,77.38
14269,100875,2026-02-14,Slots,85,165.66,185.32
14270,100875,2026-02-16,Table Games,8,115.45,109.42
14271,100875,2026-02-17,Table Games,44,73.73,82.95
14272,100875,2026-02-18,Slots,40,251.57,212.39
14273,100875,2026-02-22,Table Games,81,165.3,154.47
14274,100875,2026-02-23,Slots,43,40.52,33.35
14275,100875,2026-02-27,Sportsbook,11,94.93,94.03
14276,100875,2026-03-07,Table Games,57,113.38,124.86
14277,100875,2026-03-08,Table Games,14,76.69,73.33
14278,100875,2026-03-18,Slots,65,64.29,48.8
14279,100875,2026-03-19,Sportsbook,56,113.62,66.54
14280,100875,2026-03-23,Table Games,54,44.8,51.97
14281,100875,2026-03-24,Slots,54,108.61,118.97
14282,100875,2026-03-31,Slots,51,49.28,32.93
14283,100876,2026-01-01,Live Casino,33,123.9,98.45
14284,100876,2026-01-03,Table Games,125,115.82,100.77
14285,100876,2026-01-06,Sportsbook,6,34.98,33.43
14286,100876,2026-01-10,Slots,103,53.09,58.89
14287,100876,2026-01-14,Sportsbook,10,64.51,52.49
14288,100876,2026-01-19,Slots,96,38.51,28.37
14289,100876,2026-01-24,Slots,12,43.9,45.77
14290,100876,2026-01-31,Poker,11,54.88,45.41
14291,100876,2026-02-01,Slots,21,178.34,129.28
14292,100876,2026-02-05,Table Games,70,190.87,147.64
14293,100876,2026-02-06,Table Games,96,37.83,42.27
14294,100876,2026-02-07,Table Games,11,49.25,47.51
14295,100876,2026-02-17,Slots,56,139.34,110.46
14296,100876,2026-02-17,Live Casino,32,142.82,151.04
14297,100876,2026-02-21,Slots,73,25.02,27.94
14298,100876,2026-02-23,Live Casino,16,23.55,15.59
14299,100876,2026-02-24,Live Casino,33,47.13,49.77
14300,100876,2026-02-24,Sportsbook,36,219.98,176.75
14301,100876,2026-02-24,Slots,9,51.56,52.28
14302,100876,2026-02-24,Slots,73,270.63,224.37
14303,100876,2026-02-25,Table Games,26,74.93,59.0
14304,100876,2026-02-28,Poker,28,62.33,50.3
14305,100876,2026-03-04,Slots,33,36.05,34.72
14306,100876,2026-03-06,Sportsbook,51,100.55,90.73
14307,100876,2026-03-13,Slots,73,71.48,48.64
14308,100876,2026-03-15,Slots,32,35.72,30.36
14309,100876,2026-03-15,Live Casino,14,99.69,78.72
14310,100876,2026-03-18,Table Games,24,172.54,198.12
14311,100876,2026-03-23,Slots,26,114.29,130.55
14312,100876,2026-03-25,Slots,73,50.78,40.98
14313,100876,2026-03-27,Sportsbook,15,116.19,93.5
14314,100877,2026-01-06,Live Casino,30,73.29,50.79
14315,100877,2026-01-06,Slots,61,43.6,34.56
14316,100877,2026-01-06,Sportsbook,6,83.66,49.95
14317,100877,2026-01-07,Slots,103,63.53,72.05
14318,100877,2026-01-08,Live Casino,48,95.42,106.98
14319,100877,2026-01-09,Slots,103,190.06,190.35
14320,100877,2026-01-15,Table Games,7,78.59,69.02
14321,100877,2026-01-16,Sportsbook,26,86.76,51.45
14322,100877,2026-01-16,Sportsbook,31,41.95,38.28
14323,100877,2026-01-16,Live Casino,19,84.99,91.37
14324,100877,2026-01-17,Table Games,26,32.22,22.14
14325,100877,2026-01-19,Table Games,44,73.43,46.06
14326,100877,2026-01-20,Live Casino,23,130.46,124.52
14327,100877,2026-01-27,Slots,30,111.68,107.86
14328,100877,2026-01-29,Sportsbook,36,208.81,164.89
14329,100877,2026-02-05,Sportsbook,26,164.13,137.42
14330,100877,2026-02-10,Sportsbook,63,68.41,48.17
14331,100877,2026-02-12,Slots,15,18.22,16.58
14332,100877,2026-02-14,Table Games,9,99.72,92.35
14333,100877,2026-02-15,Slots,18,48.89,33.29
14334,100877,2026-02-19,Slots,24,97.67,86.76
14335,100877,2026-03-01,Live Casino,8,113.5,107.33
14336,100877,2026-03-09,Slots,12,20.23,23.2
14337,100877,2026-03-23,Poker,21,234.37,177.5
14338,100877,2026-03-26,Live Casino,33,40.94,42.02
14339,100878,2026-01-05,Live Casino,29,21.23,19.37
14340,100878,2026-01-09,Slots,8,29.26,21.52
14341,100878,2026-01-09,Sportsbook,21,51.04,39.34
14342,100878,2026-01-13,Live Casino,30,38.49,40.97
14343,100878,2026-01-15,Live Casino,20,38.08,21.97
14344,100878,2026-01-25,Live Casino,38,25.49,25.71
14345,100878,2026-01-25,Sportsbook,6,35.23,25.96
14346,100878,2026-01-27,Slots,29,18.59,18.95
14347,100878,2026-02-10,Sportsbook,17,39.3,45.23
14348,100879,2026-02-07,Slots,32,74.93,87.42
14349,100879,2026-02-12,Slots,92,23.5,18.67
14350,100879,2026-02-22,Slots,9,64.11,46.88
14351,100879,2026-03-05,Slots,27,5.73,4.23
14352,100879,2026-03-06,Live Casino,22,112.29,131.79
14353,100879,2026-03-25,Sportsbook,9,27.91,17.84
14354,100880,2026-01-05,Sportsbook,12,48.27,52.42
14355,100880,2026-01-09,Slots,25,37.93,33.59
14356,100880,2026-01-13,Live Casino,55,58.26,34.56
14357,100880,2026-01-13,Slots,77,44.55,37.24
14358,100880,2026-01-13,Slots,39,116.58,105.21
14359,100880,2026-01-14,Sportsbook,92,53.94,32.82
14360,100880,2026-01-18,Slots,20,106.83,104.0
14361,100880,2026-01-19,Slots,7,214.4,187.9
14362,100880,2026-01-27,Live Casino,2,22.04,19.27
14363,100880,2026-01-31,Slots,25,200.91,138.81
14364,100880,2026-02-01,Slots,23,114.0,104.7
14365,100880,2026-02-06,Poker,77,39.49,33.05
14366,100880,2026-02-08,Sportsbook,15,139.28,96.73
14367,100880,2026-02-09,Live Casino,41,77.69,91.25
14368,100880,2026-02-16,Live Casino,4,203.91,163.47
14369,100880,2026-02-16,Live Casino,25,53.42,38.21
14370,100880,2026-02-16,Live Casino,29,165.38,105.82
14371,100880,2026-02-17,Sportsbook,17,62.2,59.77
14372,100880,2026-02-18,Live Casino,57,37.68,35.68
14373,100880,2026-02-18,Slots,34,157.15,171.09
14374,100880,2026-02-22,Poker,14,45.91,40.72
14375,100880,2026-02-25,Sportsbook,25,240.43,249.82
14376,100880,2026-02-27,Live Casino,135,132.23,89.19
14377,100880,2026-03-06,Slots,88,113.21,66.88
14378,100880,2026-03-07,Slots,68,72.33,46.69
14379,100880,2026-03-10,Table Games,48,285.76,313.83
14380,100880,2026-03-16,Slots,18,155.92,120.79
14381,100880,2026-03-18,Slots,58,137.93,100.81
14382,100880,2026-03-20,Slots,26,122.22,109.98
14383,100880,2026-03-25,Live Casino,35,92.04,70.17
14384,100880,2026-03-26,Slots,9,91.96,65.4
14385,100880,2026-03-27,Live Casino,14,169.12,143.04
14386,100881,2026-01-01,Table Games,54,31.07,18.62
14387,100881,2026-01-08,Sportsbook,32,68.9,79.46
14388,100881,2026-01-15,Sportsbook,8,39.75,39.08
14389,100881,2026-01-17,Sportsbook,32,34.88,35.35
14390,100881,2026-01-18,Sportsbook,21,66.07,36.44
14391,100881,2026-01-22,Poker,94,26.86,28.22
14392,100881,2026-01-28,Sportsbook,61,31.11,30.43
14393,100881,2026-02-02,Live Casino,7,112.68,127.41
14394,100881,2026-02-05,Sportsbook,51,32.05,31.81
14395,100881,2026-02-17,Slots,28,22.6,17.14
14396,100881,2026-02-19,Live Casino,74,3.74,3.54
14397,100881,2026-02-21,Live Casino,28,106.81,75.72
14398,100881,2026-03-05,Poker,91,25.36,16.18
14399,100881,2026-03-13,Table Games,29,39.28,34.06
14400,100881,2026-03-25,Sportsbook,25,54.34,34.73
14401,100882,2026-01-08,Slots,42,24.13,22.08
14402,100882,2026-02-23,Live Casino,37,15.08,11.39
14403,100882,2026-03-08,Sportsbook,73,13.69,13.14
14404,100882,2026-03-14,Slots,30,7.58,6.47
14405,100882,2026-03-20,Slots,6,10.36,10.4
14406,100883,2026-01-01,Sportsbook,8,64.95,48.15
14407,100883,2026-01-02,Live Casino,19,29.83,25.1
14408,100883,2026-01-02,Live Casino,34,24.71,13.78
14409,100883,2026-01-02,Live Casino,49,134.04,92.66
14410,100883,2026-01-02,Sportsbook,19,106.97,63.11
14411,100883,2026-01-10,Sportsbook,20,51.51,30.25
14412,100883,2026-01-12,Sportsbook,56,110.19,99.9
14413,100883,2026-01-14,Table Games,55,67.8,49.16
14414,100883,2026-01-15,Poker,37,60.44,62.81
14415,100883,2026-01-15,Slots,40,140.31,142.17
14416,100883,2026-01-15,Slots,16,105.46,94.43
14417,100883,2026-01-20,Slots,2,133.97,79.88
14418,100883,2026-01-21,Sportsbook,39,73.9,61.41
14419,100883,2026-01-24,Poker,30,35.72,37.44
14420,100883,2026-01-25,Live Casino,6,58.13,60.87
14421,100883,2026-02-02,Slots,47,200.1,215.67
14422,100883,2026-02-05,Table Games,45,173.74,99.43
14423,100883,2026-02-07,Live Casino,38,289.79,303.16
14424,100883,2026-02-10,Live Casino,48,222.18,216.14
14425,100883,2026-02-11,Slots,34,111.31,92.33
14426,100883,2026-02-11,Slots,7,41.86,37.1
14427,100883,2026-02-11,Sportsbook,44,41.33,37.07
14428,100883,2026-02-11,Slots,18,28.34,15.59
14429,100883,2026-02-13,Sportsbook,28,118.15,135.12
14430,100883,2026-02-18,Sportsbook,53,60.42,39.4
14431,100883,2026-02-18,Slots,27,89.96,58.57
14432,100883,2026-02-19,Live Casino,20,60.57,40.23
14433,100883,2026-02-20,Sportsbook,20,62.27,70.1
14434,100883,2026-02-25,Live Casino,25,127.83,131.85
14435,100883,2026-02-28,Slots,173,71.5,49.41
14436,100883,2026-03-03,Sportsbook,35,67.39,61.95
14437,100883,2026-03-07,Table Games,34,98.56,65.88
14438,100883,2026-03-11,Slots,16,79.9,53.47
14439,100883,2026-03-17,Sportsbook,28,58.41,65.65
14440,100883,2026-03-19,Slots,51,109.43,68.56
14441,100883,2026-03-22,Slots,9,38.76,36.02
14442,100883,2026-03-23,Table Games,26,92.09,67.44
14443,100883,2026-03-24,Table Games,20,86.36,99.87
14444,100883,2026-03-25,Slots,5,13.09,13.16
14445,100883,2026-03-25,Sportsbook,38,239.71,268.81
14446,100883,2026-03-30,Sportsbook,15,154.22,99.86
14447,100884,2026-01-01,Slots,65,75.5,72.15
14448,100884,2026-01-03,Sportsbook,22,59.41,69.05
14449,100884,2026-01-04,Sportsbook,61,56.1,35.16
14450,100884,2026-01-21,Slots,30,28.68,17.61
14451,100884,2026-01-22,Poker,22,77.49,56.46
14452,100884,2026-01-23,Slots,36,100.93,103.0
14453,100884,2026-01-29,Sportsbook,32,207.91,133.13
14454,100884,2026-01-30,Sportsbook,37,129.03,101.32
14455,100884,2026-01-31,Slots,19,152.76,167.22
14456,100884,2026-02-03,Table Games,75,62.8,49.02
14457,100884,2026-02-04,Slots,63,48.96,30.29
14458,100884,2026-02-10,Slots,16,83.93,60.96
14459,100884,2026-02-14,Live Casino,40,181.49,208.32
14460,100884,2026-02-15,Slots,37,109.94,76.16
14461,100884,2026-02-23,Live Casino,39,85.44,79.35
14462,100884,2026-02-25,Table Games,79,106.64,122.33
14463,100884,2026-02-27,Sportsbook,39,78.99,88.79
14464,100884,2026-03-01,Slots,25,47.9,48.59
14465,100884,2026-03-01,Sportsbook,20,149.11,96.63
14466,100884,2026-03-01,Slots,31,141.61,81.01
14467,100884,2026-03-05,Sportsbook,20,55.83,65.4
14468,100884,2026-03-07,Slots,71,166.76,168.39
14469,100884,2026-03-08,Live Casino,4,9.82,8.06
14470,100884,2026-03-13,Sportsbook,23,59.11,58.23
14471,100884,2026-03-19,Table Games,16,14.14,12.9
14472,100884,2026-03-21,Table Games,15,123.09,107.0
14473,100884,2026-03-22,Slots,67,94.13,81.04
14474,100884,2026-03-24,Sportsbook,23,193.9,139.35
14475,100885,2026-01-01,Slots,24,17.62,17.99
14476,100885,2026-01-05,Slots,35,24.05,21.84
14477,100885,2026-01-10,Slots,36,39.46,32.94
14478,100885,2026-01-11,Live Casino,20,60.73,67.1
14479,100885,2026-01-14,Slots,15,34.57,33.94
14480,100885,2026-01-15,Table Games,12,66.92,53.79
14481,100885,2026-01-20,Live Casino,70,9.25,9.28
14482,100885,2026-01-21,Slots,41,10.47,5.87
14483,100885,2026-01-23,Slots,92,57.43,49.54
14484,100885,2026-01-23,Slots,37,92.99,94.01
14485,100885,2026-01-23,Sportsbook,52,34.86,31.58
14486,100885,2026-01-23,Live Casino,14,49.74,55.77
14487,100885,2026-01-28,Live Casino,23,32.29,20.95
14488,100885,2026-01-28,Slots,27,25.86,22.69
14489,100885,2026-01-28,Slots,57,17.89,14.42
14490,100885,2026-01-28,Sportsbook,8,10.03,9.4
14491,100885,2026-01-31,Slots,57,32.74,33.28
14492,100885,2026-02-08,Slots,13,10.41,8.95
14493,100885,2026-02-10,Slots,29,93.6,100.95
14494,100885,2026-02-10,Slots,34,25.52,24.11
14495,100885,2026-02-14,Poker,26,85.71,63.42
14496,100886,2026-01-14,Slots,45,47.94,45.52
14497,100886,2026-01-14,Slots,13,5.09,5.03
14498,100886,2026-01-14,Sportsbook,9,38.09,21.18
14499,100886,2026-01-14,Slots,6,60.05,59.83
14500,100886,2026-01-22,Slots,24,15.83,11.46
14501,100886,2026-01-31,Slots,50,64.53,40.62
14502,100886,2026-02-02,Slots,43,53.8,57.82
14503,100886,2026-02-03,Sportsbook,18,24.83,27.8
14504,100886,2026-02-03,Live Casino,42,24.92,25.11
14505,100886,2026-02-05,Sportsbook,27,40.06,43.43
14506,100886,2026-02-05,Live Casino,20,97.4,108.54
14507,100886,2026-02-10,Sportsbook,36,62.49,58.6
14508,100887,2026-01-08,Poker,108,41.4,35.85
14509,100887,2026-02-14,Slots,25,48.09,37.8
14510,100887,2026-02-21,Slots,27,47.72,40.97
14511,100887,2026-02-22,Slots,6,58.65,43.19
14512,100887,2026-03-17,Sportsbook,63,49.42,39.97
14513,100887,2026-03-30,Slots,23,26.91,20.25
14514,100888,2026-01-01,Live Casino,33,148.44,138.56
14515,100888,2026-01-01,Slots,21,80.74,93.87
14516,100888,2026-01-01,Live Casino,48,106.01,79.68
14517,100888,2026-01-02,Table Games,82,82.53,62.81
14518,100888,2026-01-08,Slots,54,181.98,131.12
14519,100888,2026-01-13,Live Casino,76,96.49,70.89
14520,100888,2026-01-14,Slots,46,52.11,47.35
14521,100888,2026-01-15,Table Games,75,44.66,36.92
14522,100888,2026-01-16,Sportsbook,48,70.42,49.92
14523,100888,2026-01-21,Table Games,12,38.98,27.23
14524,100888,2026-01-21,Slots,5,391.55,383.62
14525,100888,2026-01-25,Live Casino,45,93.93,106.05
14526,100888,2026-01-26,Sportsbook,27,34.99,20.16
14527,100888,2026-01-28,Slots,34,134.03,94.52
14528,100888,2026-01-30,Live Casino,63,28.03,23.21
14529,100888,2026-01-30,Sportsbook,29,27.23,19.44
14530,100888,2026-01-30,Sportsbook,56,206.5,205.78
14531,100888,2026-02-01,Live Casino,49,142.11,86.86
14532,100888,2026-02-01,Live Casino,46,106.19,104.91
14533,100888,2026-02-01,Live Casino,19,249.54,274.91
14534,100888,2026-02-08,Slots,27,22.99,26.81
14535,100888,2026-02-08,Slots,68,32.13,34.95
14536,100888,2026-02-08,Live Casino,24,16.66,19.65
14537,100888,2026-02-08,Slots,74,100.89,55.6
14538,100888,2026-02-12,Table Games,23,316.84,310.25
14539,100888,2026-02-12,Table Games,34,150.34,121.9
14540,100888,2026-02-16,Live Casino,44,149.09,82.88
14541,100888,2026-02-21,Sportsbook,4,62.36,50.79
14542,100888,2026-02-23,Slots,15,159.8,119.09
14543,100888,2026-02-25,Live Casino,36,88.42,88.37
14544,100888,2026-02-25,Sportsbook,93,135.35,139.22
14545,100888,2026-03-03,Live Casino,14,119.68,96.04
14546,100888,2026-03-04,Poker,14,33.0,37.66
14547,100888,2026-03-06,Slots,25,256.1,268.35
14548,100888,2026-03-07,Slots,26,90.69,69.46
14549,100888,2026-03-08,Slots,72,199.36,191.08
14550,100888,2026-03-15,Slots,19,117.08,103.18
14551,100888,2026-03-16,Sportsbook,31,147.67,92.48
14552,100888,2026-03-16,Sportsbook,13,42.16,36.45
14553,100888,2026-03-20,Slots,32,78.58,90.87
14554,100888,2026-03-20,Slots,69,48.63,53.01
14555,100888,2026-03-20,Table Games,62,155.65,93.33
14556,100888,2026-03-21,Poker,69,67.93,45.47
14557,100888,2026-03-22,Slots,29,61.43,63.71
14558,100888,2026-03-26,Sportsbook,34,34.21,36.42
14559,100888,2026-03-31,Live Casino,14,135.38,158.69
14560,100889,2026-01-02,Sportsbook,21,43.14,36.27
14561,100889,2026-01-02,Slots,14,133.83,117.64
14562,100889,2026-01-02,Slots,23,55.9,60.93
14563,100889,2026-01-02,Slots,29,25.71,21.46
14564,100889,2026-01-04,Live Casino,80,32.78,22.05
14565,100889,2026-01-08,Sportsbook,13,164.77,155.5
14566,100889,2026-01-10,Slots,58,81.11,66.79
14567,100889,2026-01-10,Table Games,55,36.94,40.23
14568,100889,2026-01-10,Slots,20,74.55,49.72
14569,100889,2026-01-11,Slots,37,92.82,71.03
14570,100889,2026-01-11,Slots,17,128.97,124.64
14571,100889,2026-01-11,Sportsbook,38,38.69,35.7
14572,100889,2026-01-11,Table Games,37,73.24,68.3
14573,100889,2026-01-13,Poker,10,63.89,68.93
14574,100889,2026-01-22,Live Casino,55,58.52,67.41
14575,100889,2026-01-23,Table Games,5,202.85,210.55
14576,100889,2026-01-25,Slots,74,54.26,59.57
14577,100889,2026-02-01,Live Casino,77,70.9,62.31
14578,100889,2026-02-04,Live Casino,58,40.48,28.35
14579,100889,2026-02-12,Slots,29,118.12,97.41
14580,100889,2026-02-22,Slots,39,89.34,86.92
14581,100889,2026-02-23,Sportsbook,44,174.68,122.78
14582,100889,2026-02-24,Slots,110,50.02,40.18
14583,100889,2026-02-26,Slots,17,156.51,177.58
14584,100889,2026-02-27,Table Games,44,317.87,374.5
14585,100889,2026-03-03,Slots,2,222.28,131.89
14586,100889,2026-03-12,Poker,22,128.37,123.83
14587,100889,2026-03-16,Slots,22,66.49,70.31
14588,100889,2026-03-16,Sportsbook,18,133.87,144.3
14589,100889,2026-03-21,Table Games,34,304.72,244.83
14590,100889,2026-03-22,Table Games,17,99.31,116.19
14591,100889,2026-03-22,Slots,19,70.12,60.82
14592,100889,2026-03-22,Table Games,16,59.62,56.82
14593,100889,2026-03-22,Slots,36,18.24,19.3
14594,100889,2026-03-26,Slots,2,294.47,197.32
14595,100889,2026-03-28,Slots,53,161.66,121.73
14596,100889,2026-03-30,Slots,63,24.68,18.76
14597,100890,2026-01-01,Slots,39,36.35,28.36
14598,100890,2026-01-08,Slots,73,83.82,51.16
14599,100890,2026-01-28,Sportsbook,26,44.44,47.15
14600,100890,2026-01-31,Slots,57,26.26,22.08
14601,100890,2026-02-22,Live Casino,45,64.37,70.94
14602,100890,2026-02-28,Live Casino,20,19.06,11.68
14603,100890,2026-02-28,Poker,9,119.75,72.77
14604,100890,2026-02-28,Slots,111,66.74,67.44
14605,100890,2026-03-02,Sportsbook,22,53.92,29.84
14606,100891,2026-01-02,Table Games,94,84.01,51.96
14607,100891,2026-01-10,Sportsbook,66,31.63,36.59
14608,100891,2026-01-10,Sportsbook,57,57.88,52.53
14609,100891,2026-01-10,Table Games,93,11.32,8.85
14610,100891,2026-01-11,Live Casino,26,8.27,5.94
14611,100891,2026-01-31,Table Games,31,14.94,15.03
14612,100891,2026-02-09,Sportsbook,58,47.3,45.09
14613,100891,2026-03-02,Live Casino,27,37.71,20.9
14614,100891,2026-03-24,Live Casino,93,63.18,50.75
14615,100891,2026-03-26,Live Casino,70,16.0,10.48
14616,100892,2026-01-02,Slots,70,109.45,112.37
14617,100892,2026-01-05,Sportsbook,69,53.82,34.73
14618,100892,2026-01-06,Slots,25,53.29,39.65
14619,100892,2026-01-09,Live Casino,56,154.4,163.75
14620,100892,2026-01-14,Live Casino,9,168.37,136.42
14621,100892,2026-01-15,Slots,27,42.41,25.76
14622,100892,2026-01-21,Slots,37,102.4,107.91
14623,100892,2026-01-24,Live Casino,4,75.36,64.04
14624,100892,2026-01-26,Live Casino,41,37.41,29.9
14625,100892,2026-01-28,Table Games,17,37.85,42.09
14626,100892,2026-01-29,Sportsbook,20,147.47,127.26
14627,100892,2026-02-10,Slots,71,120.54,74.7
14628,100892,2026-02-11,Slots,26,54.16,35.2
14629,100892,2026-02-12,Poker,4,241.96,167.39
14630,100892,2026-02-15,Live Casino,32,76.01,89.39
14631,100892,2026-02-17,Slots,76,32.38,21.61
14632,100892,2026-02-17,Live Casino,66,227.55,257.0
14633,100892,2026-02-17,Poker,10,176.6,171.07
14634,100892,2026-02-18,Slots,37,31.99,18.65
14635,100892,2026-02-19,Slots,35,41.24,37.1
14636,100892,2026-02-24,Sportsbook,73,42.52,42.14
14637,100892,2026-02-26,Slots,68,48.87,54.8
14638,100892,2026-02-28,Live Casino,15,104.42,93.39
14639,100892,2026-03-01,Sportsbook,49,43.32,47.5
14640,100892,2026-03-06,Table Games,12,121.76,93.61
14641,100892,2026-03-07,Live Casino,25,177.74,137.75
14642,100892,2026-03-10,Table Games,34,138.83,107.04
14643,100892,2026-03-13,Sportsbook,61,28.39,28.42
14644,100892,2026-03-14,Slots,54,223.86,165.37
14645,100892,2026-03-16,Poker,25,62.59,42.93
14646,100892,2026-03-23,Live Casino,56,54.92,58.4
14647,100892,2026-03-24,Sportsbook,26,173.04,156.67
14648,100892,2026-03-26,Poker,81,28.92,21.4
14649,100892,2026-03-29,Slots,57,63.99,74.33
14650,100893,2026-01-15,Slots,29,51.78,35.45
14651,100893,2026-01-15,Sportsbook,45,7.2,6.68
14652,100893,2026-01-17,Slots,28,39.94,39.54
14653,100893,2026-02-22,Slots,36,26.45,15.48
14654,100893,2026-03-03,Slots,52,104.5,59.37
14655,100893,2026-03-06,Slots,46,47.49,54.09
14656,100893,2026-03-20,Slots,53,116.82,74.61
14657,100894,2026-01-04,Sportsbook,21,64.54,74.54
14658,100894,2026-01-05,Poker,84,30.57,25.44
14659,100894,2026-01-05,Live Casino,41,80.83,61.89
14660,100894,2026-01-05,Live Casino,31,121.21,140.0
14661,100894,2026-01-05,Live Casino,37,80.32,53.32
14662,100894,2026-02-01,Sportsbook,29,32.0,28.42
14663,100894,2026-02-10,Slots,71,18.84,17.45
14664,100894,2026-03-13,Sportsbook,31,20.67,24.14
14665,100894,2026-03-13,Live Casino,26,61.4,67.0
14666,100894,2026-03-13,Slots,28,70.66,82.78
14667,100894,2026-03-13,Slots,43,25.42,22.0
14668,100894,2026-03-16,Slots,23,24.58,28.99
14669,100894,2026-03-22,Slots,42,96.6,67.19
14670,100895,2026-01-01,Slots,155,206.94,179.01
14671,100895,2026-01-02,Sportsbook,28,258.44,146.26
14672,100895,2026-01-04,Sportsbook,17,182.89,143.66
14673,100895,2026-01-06,Slots,49,242.18,152.03
14674,100895,2026-01-07,Poker,61,38.32,45.22
14675,100895,2026-01-08,Slots,20,218.24,196.43
14676,100895,2026-01-09,Sportsbook,39,267.4,151.61
14677,100895,2026-01-09,Live Casino,31,242.83,219.75
14678,100895,2026-01-09,Slots,27,384.8,335.79
14679,100895,2026-01-09,Live Casino,30,239.91,273.59
14680,100895,2026-01-13,Slots,110,106.46,109.87
14681,100895,2026-01-15,Sportsbook,31,141.88,141.28
14682,100895,2026-01-18,Slots,8,294.54,162.82
14683,100895,2026-01-19,Slots,26,41.12,40.47
14684,100895,2026-01-23,Live Casino,16,92.25,89.89
14685,100895,2026-01-24,Slots,53,382.15,330.01
14686,100895,2026-01-26,Slots,20,406.27,469.89
14687,100895,2026-01-27,Sportsbook,56,138.84,158.14
14688,100895,2026-01-29,Slots,27,243.07,240.77
14689,100895,2026-01-30,Poker,15,270.25,310.07
14690,100895,2026-01-31,Poker,30,438.66,384.99
14691,100895,2026-02-01,Sportsbook,24,291.47,263.08
14692,100895,2026-02-02,Sportsbook,75,259.64,196.25
14693,100895,2026-02-03,Sportsbook,81,125.78,146.4
14694,100895,2026-02-06,Slots,39,494.25,315.81
14695,100895,2026-02-06,Poker,41,158.48,141.74
14696,100895,2026-02-06,Sportsbook,25,242.16,279.88
14697,100895,2026-02-07,Sportsbook,46,100.04,97.26
14698,100895,2026-02-07,Slots,41,153.43,164.3
14699,100895,2026-02-07,Slots,44,219.48,198.15
14700,100895,2026-02-08,Table Games,25,433.85,270.25
14701,100895,2026-02-10,Live Casino,55,129.11,118.48
14702,100895,2026-02-12,Poker,34,277.51,233.28
14703,100895,2026-02-13,Sportsbook,54,482.02,294.76
14704,100895,2026-02-14,Slots,81,483.06,541.92
14705,100895,2026-02-15,Sportsbook,26,70.01,52.42
14706,100895,2026-02-17,Table Games,10,429.88,500.67
14707,100895,2026-02-19,Poker,14,473.61,271.91
14708,100895,2026-02-21,Slots,16,212.5,178.8
14709,100895,2026-02-24,Live Casino,29,78.35,63.01
14710,100895,2026-02-25,Slots,18,51.76,32.32
14711,100895,2026-02-26,Slots,31,226.2,201.57
14712,100895,2026-02-27,Table Games,19,224.17,132.13
14713,100895,2026-03-01,Slots,88,267.04,276.07
14714,100895,2026-03-02,Slots,4,411.08,445.83
14715,100895,2026-03-02,Live Casino,9,82.38,87.93
14716,100895,2026-03-02,Slots,7,68.36,50.76
14717,100895,2026-03-02,Sportsbook,55,91.59,89.74
14718,100895,2026-03-03,Slots,18,123.78,96.31
14719,100895,2026-03-03,Slots,55,141.81,86.81
14720,100895,2026-03-09,Table Games,7,179.65,148.58
14721,100895,2026-03-11,Live Casino,47,152.91,167.54
14722,100895,2026-03-12,Sportsbook,64,31.2,36.26
14723,100895,2026-03-13,Table Games,52,147.55,83.25
14724,100895,2026-03-17,Sportsbook,24,185.25,111.26
14725,100895,2026-03-19,Live Casino,6,210.37,189.02
14726,100895,2026-03-20,Slots,11,225.1,130.49
14727,100895,2026-03-22,Live Casino,40,134.97,96.86
14728,100895,2026-03-24,Slots,21,115.68,106.38
14729,100895,2026-03-25,Slots,25,908.17,563.71
14730,100895,2026-03-26,Slots,82,75.15,68.82
14731,100895,2026-03-27,Slots,52,178.43,134.02
14732,100895,2026-03-30,Table Games,46,159.06,105.65
14733,100896,2026-01-02,Sportsbook,15,96.45,89.41
14734,100896,2026-01-16,Slots,33,46.48,31.63
14735,100896,2026-01-16,Slots,57,35.19,30.65
14736,100896,2026-01-20,Slots,11,123.04,122.36
14737,100896,2026-01-31,Slots,47,28.84,22.5
14738,100896,2026-02-13,Slots,42,40.36,45.47
14739,100897,2026-01-10,Live Casino,16,95.7,98.19
14740,100897,2026-02-02,Poker,8,46.55,48.27
14741,100897,2026-02-06,Slots,20,33.06,30.97
14742,100897,2026-02-12,Sportsbook,8,32.01,27.58
14743,100897,2026-02-21,Sportsbook,2,39.16,38.46
14744,100897,2026-02-25,Slots,26,33.22,21.35
14745,100897,2026-03-03,Sportsbook,28,47.75,50.18
14746,100897,2026-03-04,Slots,27,83.97,54.6
14747,100897,2026-03-04,Sportsbook,90,72.71,42.93
14748,100897,2026-03-04,Sportsbook,12,69.23,63.59
14749,100897,2026-03-04,Slots,38,89.66,87.0
14750,100897,2026-03-08,Sportsbook,53,32.44,35.93
14751,100897,2026-03-11,Live Casino,87,62.61,67.29
14752,100897,2026-03-16,Slots,21,73.36,68.6
14753,100897,2026-03-18,Sportsbook,12,125.2,99.28
14754,100897,2026-03-19,Sportsbook,44,36.29,26.56
14755,100897,2026-03-21,Table Games,14,26.19,25.6
14756,100897,2026-03-21,Poker,21,90.44,63.96
14757,100897,2026-03-21,Slots,21,49.55,34.74
